column_name,rare_value,count,percentage_within_non_missing,total_non_missing,recommendation
Name,SarAH ROdrIgUez,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DaVid SwEenEY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,anDreA KIng,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,maRIa tHOMAS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,WilliAM JONEs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jArED SMiTh,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,SuSan JAcKsON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kENNETH ChapMaN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MiCHaeL brOwN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,timotHY youNg,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,GREgOrY HArRisOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ApRil MARKs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Seth hERNaNdeZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ChRISTinA wrighT,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aMy smiTh,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TheOdore SIngH,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mary hALE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CYNtHIA cAsey,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JOsEpH AUstIN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,veroNICa WAng,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DonNA JONes,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,rIchaRD HutcHinSon,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,anNa bERRy,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jacQUeLINe moSS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MR. jaSoN WoLFe,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CYNThia MeAdOWS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,tiNa jEFfErSON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ErIk DUNn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JOsEPH ALEXaNDer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jOshua LOgAn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MicHaEL pERez,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JASOn jImENEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RICHArd JeNkiNs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,angela GArCIa,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jOSe pERRY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AnGELA OWEns,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ROBErT BROokS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MARcus thOmPson,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Molly BRyaNT,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dEniSe crUZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sARa ross,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MAtTHEW nOrmaN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,linDA KELlEr,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JerEmy RaMiREz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KELlY mcCARtY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CarOL HuMpHREY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,NICole HeNrY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,laUra SteWaRT,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dOnnA maRQUEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,EriN pHiLLIPs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,tRaceY MILLeR,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,joN GoNZalez,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sUSAn HEnDeRSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,SCoTt rUSSElL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ErNEsT wILSOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ROdNEY aNDERSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,juStIN jOrdan,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jENnIfeR WEBsTER,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JOrGe STAnleY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kelly MOrgAn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jAmeS ELlIoTT,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dAvId ALVaRAdo,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MS. tAYloR hOwE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DR. aDAm cUrtIs dVm,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,nICole JonES,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RebeccA SanDerS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Kevin eriCKSOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aLyssA sullIvAN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mICHael ROdriGUEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,pAUla hAYeS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,brian BroWN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mARk JohnSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DAVId MOoRE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aMy HALE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,cArLOS anDeRSon,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bRaNdoN PatEL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,GLEnDA NeWMAN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,GArY jOnES,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ANtonio JAcKsOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dAVid WaltOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,michAel GReGory,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CHrIStOPheR yOung,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jacOb thompSon,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,morGan HalL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TRAcey smITh,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,teRrY foRd,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JosepH keLLEY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jOHNNy anDERson,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TroY aNDERsoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,eRic KING,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dOuGLAS uNDErWooD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RebECCA VelAzQUEZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sarA kLInE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,GABRieL PARK,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,roy IrWIN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kATHryn sUareZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,tHereSA lYoNs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CraIG CHRISTENSEN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TaMMY CUnNINgHAm,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,anToniO cAsTilLO,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,wIlLiaM CARr,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,BRiAn GaRcIa,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RyaN PittmaN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,keVin strickLanD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,joshua warD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MeLiSsa GeORGE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kATHryN milLeR,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mAriSsA tHOMaS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,PeTEr bAuer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DavId jAmES,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,alliSON sparkS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AsHlEY cArsoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jOnAthAn moorE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,WilLIAm saVAge,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,hEathEr mAtHIS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JESSiCA hAll,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,hollY kIng,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jeNNA SULLIvaN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,NiCholAs arNOld,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mARia MiTcHEll,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MICHaEL WalKer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TIffANY ZIMmeRMaN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CrYStal cLINe,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,miCHEaL tHOMas,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,SeAN PhAM,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jesse GarcIa,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jody aLlen,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mElIsSA JOHnsON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,NanCY mILLer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MARgaREt MCgrATH,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,john GARCia,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jUsTiN mcFaRLand,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jaSOn ROlLInS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bRiANna balL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Sally DEAn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bRiAN hArMON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sheRRY rOBinSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,VINCenT EAtOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KImBERLY SmIth,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MaRy jones,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CRYstal pAyNe,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,BRenda hARRiS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,alFRED CERvAntEs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JohN MYeRs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mATtHEw mooRE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mRS. aMy bURNS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,marK roDgERS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,NataSHa riVeRa,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CrYSTAL KINg,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,pAUl raMIRez,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JAMES bRauN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,grEGOry GRaY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,keVin KRamer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,catHY jefferSON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,BRenDa haNSon,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MaRY sANcHez,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bEtHANy wOOd,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CatHerine daVid,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MErCEdES paRkeR,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JeSSiCA mcguIRe,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JennifeR smith,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,paTrIck MARtIN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,eMIlY HErNandEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,crySTaL HolloWay,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KImBeRLY heaTh,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DeRrIck tucKER,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TAMArA jOnEs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DAVId mENDEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,heATheR FLYnn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ReNee reyEs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,BrYaN gUTieRREz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JOse LiVInGsTON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jEsus Clark,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TYlEr TodD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,theodORe MiTCHeLl,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JesuS wilsOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dawN SMITH,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MEgHAN peTErS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kRIsTIna welLs MD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JosHUa PaTEl,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,GeoFFRey sMIth,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,heATher FreDErICk,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,STEphen CaStillO,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,rOBerT boOne,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RICHard brAdfORD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kiMberLY SmiTh,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aMy willIaMs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kAtHryn adaMS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dOnAlD davis,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Howard caNNOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,liNda BrOwn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ElizaBEth JoHnsoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DANieL MoRenO,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dAnIel rOdRIGUEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aLySsA NolAN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,matTHew phiLLIPs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,anItA tHOMPson,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aLbERt gOLdEN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,THEREsA JohNSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,BeVeRLY LeONard,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,PAtRiciA MUnOz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,nICHOlAs SawYer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sHaNnon middLeTon,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DEBoRAh CruZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,frAncISCo rILey,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,LOri waTERs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Dr. PATRiCk sTeVenS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,summEr pARsonS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mArtIn evANS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MAttHew RoDrIguEZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CourtNey ThoMPson,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,cHrISTIna peREz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KeviN JoHNson,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sarah GRiFfin,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RayMONd lee,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mary VAsQuez,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,daVID BROwn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jAMes JAcKSON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,chrIStian elLIS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bENjAmin dUNcAN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,tAMAra haRPER,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,saNdRa mILLer,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,tanyA NaVArro,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,asHLEy CamPbELL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,LInda HaRTMaN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,catheRinE tHOMas,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aSHleY raY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jEreMY GOodmAN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CHRiStophEr lARSEn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KAra miTCHElL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,vINcENT SchmIdt,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,lIsA WeST,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aNna ALLEN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CRaig COrTEZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,rhoNdA JOHNSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mArk clarK,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,wiLlIaM CAsTro,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JoHNNy WOOdS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,annE CLArk,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,thomas cOhEN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MAtthew FLOREs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,keVin aNDERsoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bRenDa SOLIS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,PATriciA lAWSoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RobIn baRAjaS md,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JEssIcA WHiTe,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,cHrIStopher wilSon,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,judY roACH,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JOsHUA KELlEy,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aNTOniO GALLEGOS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,yOLaNda cLAY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,saRaH pAgE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,braNDOn OWENs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,RUSSell PoWelL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,pEGGy EvAns,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MArk MoRaLeS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,eMILy MARtiNEz,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,miChelE wILsOn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mATthEW fOsTeR,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jerrY RiVERA,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,tEResA vALeNciA,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,eDUardO washINgtON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dyLAn CuRTIs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ZAcHarY chaNDLER,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,BLakE mORrow,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,mISS Amber buRKE,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AlEXAndra sANTIAgO,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Dana EvANS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,anGELa tAylOr MD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MAkAYLA DELeoN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AManDa aLVARado,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sTePHen GarCIA,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,dAniEl RuSSelL,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aLySsA jonES,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DeNISe sMIth,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,daVid RoDRiguEZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KImbERlY mCcArTY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,LiSA fiELDs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,rusSelL bUTlER,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DAWn GravEs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,sAraH WAShIngton,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,SavAnnah EnGLIsH,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,PAUL SMith,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,EMily daVenPOrT,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,KElseY powERS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,rhONDA Hull,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jOSE cunniNgHAm,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jAmeS DaViS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JOHn ChrIstEnSeN,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AmaNDa keNNEdy,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,MeLisSa ELlIs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,James EStraDa,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,lINDA AdAMS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CHRIstoPHeR RIcHmOnD,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Mrs. MaRIA KIRbY,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ERIN CrOsS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,Neil Black,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JAmEs parkER,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ASHlEY YOUNG,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JasOn brOWn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AleXaNdRA hErMAn,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,JaMES sNow,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,AllisOn cocHRan,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,aNgELA lAng,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TonYA nixON,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,CaRolYN SiMmOnS md,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,TAnnER ViLla,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ROdNeY fOrBeS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bArrY lANg,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kRIstIn ANDeRson,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,steVeN WAlkeR,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bRiAN hErNAnDeZ,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,bRUCE rOdgERS,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,DEbra HaRRIs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,jAsoN lEWIs,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,ViCTorIA mEdIna,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,LoRi CRAiG,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
Name,kEVin WAllace,2,0.0036,55500,Review before encoding; may need grouping into 'Other'.
